podcast_date,title,summary,href,transcript_href
"July 4, 2017 ",Some People Are Great At Recognizing Faces. Others...Not So Much," Being able to recognize faces is a crucial part of life. But why are some of us so good or bad at it, and how skilled at it are we on average? The answers may surprise you.",https://www.npr.org/2017/07/04/535408034/some-people-are-great-at-recognizing-faces-others-not-so-much,https://www.npr.org/transcripts/535408034
"July 4, 2017 ",Research Shows Birth Order Really Does Matter," Compared to older siblings, second-born boys are more likely to go to prison, get suspended in school and enter juvenile delinquency. Why? Parents of first-borns are more invested in their upbringing.",https://www.npr.org/2017/07/04/535470953/research-shows-birth-order-really-does-matter,https://www.npr.org/transcripts/535470953
"August 28, 2017 ",You 2.0: How Silicon Valley Can Help You Get Unstuck," Many of us feel stuck at one point or another: in the wrong city, the wrong job, or the wrong relationship. Self-help gurus have offered lots of advice — but here's a new idea, from the tech world.",https://www.npr.org/2017/08/28/546716951/you-2-0-how-silicon-valley-can-help-you-get-unstuck,https://www.npr.org/transcripts/546716951
"August 21, 2017 ",You 2.0: Why We're Bad At Predicting Our Own Happiness — And How We Can Get Better," No matter how much time we spend thinking about the future, we don't get any better at predicting it. We talk to Dan Gilbert about how we can use this research to lead happier lives.",https://www.npr.org/2017/08/21/545097480/you-2-0-why-were-bad-at-predicting-our-own-happiness-and-how-we-can-get-better,https://www.npr.org/transcripts/545097480
"August 14, 2017 ","You 2.0: WOOP, There It Is! ", Research shows that keeping your head in the clouds can prevent you from reaching the stars.,https://www.npr.org/2017/08/14/542426391/you-2-0-woop-there-it-is,https://www.npr.org/transcripts/542426391
"August 7, 2017 ",You 2.0: Why Disorder May Be Good For Us ," To many of us, the desire to bring order to chaos can be irresistible. But writer Tim Harford thinks many of us could use a bit more messiness in our lives.",https://www.npr.org/2017/08/07/542091224/you-2-0-why-disorder-may-be-good-for-us,https://www.npr.org/transcripts/542091224
"September 29, 2017 ",The Pitfalls Of Social Media Advertising, Many companies are investing money in social media to advertise new products. But they could be paying a hidden price for those ads.,https://www.npr.org/2017/09/29/554424193/the-pitfalls-of-social-media-advertising,https://www.npr.org/transcripts/554424193
"September 25, 2017 ",Hookup Culture: The Unspoken Rules Of Sex On College Campuses, We all know casual sex isn't about love. But what if it's not even about lust?,https://www.npr.org/2017/09/25/552582404/hookup-culture-the-unspoken-rules-of-sex-on-college-campuses,https://www.npr.org/transcripts/552582404
"September 21, 2017 ","Powerful Storms Make For Compelling Stories, But Can Cause Mental Health Stress"," NPR's Kelly McEvers talks with Shankar Vedantam, host of NPR's Hidden Brain podcast about how witnessing traumatic events — even from a great distance — can affect mental health.",https://www.npr.org/2017/09/21/552708139/powerful-storms-make-for-compelling-stories-but-can-cause-mental-health-stress,https://www.npr.org/transcripts/552708139
"September 21, 2017 ",Examining Links Between Academic Performance And Food Stamps, South Carolina researchers have drawn a connection between low-income students' poor performance on math tests and the time of month when their families run low on food stamps.,https://www.npr.org/2017/09/21/552530614/researchers-examine-links-between-academic-performance-and-food-stamps,https://www.npr.org/transcripts/552530614
"September 18, 2017 ","We Shouldn't Stick Our Heads In The Sand, But We Do It Anyway"," Ignorance is bliss, but knowledge is power...right?",https://www.npr.org/2017/09/18/551901221/we-shouldn-t-stick-our-heads-in-the-sand-but-we-do-it-anyway,https://www.npr.org/transcripts/551901221
"September 13, 2017 ",How The Minimum Wage Affects Restaurant Hygiene," An analysis of Seattle restaurants shows that as the city dramatically raised the minimum wage for restaurant employees and other workers, restaurants responded by lowering hygiene standards.",https://www.npr.org/2017/09/13/550607377/how-the-minimum-wage-affects-restaurant-hygiene,https://www.npr.org/transcripts/550607377
"September 11, 2017 ","Why We Can't Shake Life's 'Coulda, Woulda, Shoulda' Moments ", Amy Summerville runs the Regret Lab at Miami University in Ohio. She says regret is pervasive — but it doesn't always have to be a negative emotion.,https://www.npr.org/2017/09/11/550260750/why-we-can-t-shake-life-s-coulda-woulda-shoulda-moments,https://www.npr.org/transcripts/550260750
"September 8, 2017 ",Study Looks At How People Think About Free Speech," Some new research says that many people use free speech arguments only when convenient, and as a cover for their own feelings.",https://www.npr.org/2017/09/08/549373754/study-looks-at-how-people-think-about-free-speech,https://www.npr.org/transcripts/549373754
"September 4, 2017 ",How President Trump's Rhetoric Is Changing The Way Americans Talk, New research suggests Donald Trump's attacks on groups such as Muslims and Mexicans are changing our views of what's acceptable to say.,https://www.npr.org/2017/09/04/548471325/how-president-trumps-rhetoric-is-changing-the-way-americans-talk,https://www.npr.org/transcripts/548471325
"October 31, 2017 ",Study: CEOs Who Invest In Social Responsibility Initiatives Risk Their Jobs, A new study shows that CEOs who invest in corporate social responsibility initiatives put themselves at significant risk of losing their jobs.,https://www.npr.org/2017/10/31/561041293/study-ceos-who-invest-in-social-responsibility-initiatives-risk-their-jobs,https://www.npr.org/transcripts/561041293
"October 30, 2017 ","The Trick To Surviving A High-Stakes, High-Pressure Job? Try A Checklist"," When we're overstretched and stressed out, we can often make mistakes at work or at home. This week, we explore a tool that surgeons and pilots use to avoid errors in high-stakes situations.",https://www.npr.org/2017/10/30/559996276/the-trick-to-surviving-a-high-stakes-high-pressure-job-try-a-checklist,https://www.npr.org/transcripts/559996276
"October 27, 2017 ",Prisons of Our Own Making," Discussions about healthy living usually revolve around diet and exercise. Social interaction is often left out of the conversation, even though research shows that it's critical to our well-being.",https://www.npr.org/2017/10/27/560293602/radio-replay-prisons-of-our-own-making,https://www.npr.org/transcripts/560293602
"October 27, 2017 ",We're Not As Good At Remembering Faces As We Think We Are," Being able to recognize faces is a crucial part of life. Some of us are very good or bad at it, but in general we aren't as good as we think we are.",https://www.npr.org/2017/10/27/560346433/were-not-as-good-at-remembering-faces-as-we-think-we-are,https://www.npr.org/transcripts/560346433
"October 23, 2017 ",Predictably Unpredictable: Why We Don't Act Like We Should, We don't always do what we're supposed to. We don't save enough for retirement. We order dessert when we're dieting. In other words we misbehave. Nobel Prize winning economist Richard Thaler asks why.,https://www.npr.org/2017/10/23/559581601/predictably-unpredictable-why-we-dont-act-like-we-should,
"October 20, 2017 ","Bad-Mouthing Opponents Likely Spurs Them On To Win, Research Shows"," Researchers say that trash-talking can motivate people to outperform their opponents. This happens for tasks that involve effort, but not creativity.",https://www.npr.org/2017/10/20/558956244/bad-mouthing-opponents-likely-spur-them-on-to-win-research-shows,https://www.npr.org/transcripts/558956244
"October 16, 2017 ","Nostalgia Isn't Just A Fixation On The Past - It Can Be About The Future, Too "," Is nostalgia an emotion that's bitter, or sweet? Psychologist Clay Routledge explains what causes us to feel nostalgic and how nostalgia affects us.",https://www.npr.org/2017/10/16/558055384/nostalgia-isnt-just-a-fixation-on-the-past-it-can-be-about-the-future-too,https://www.npr.org/transcripts/558055384
"October 9, 2017 ",Researchers Explore Pornography's Effect On Long-Term Relationships," Married men and women who use pornography are more likely to get divorced than men and women who do not, researchers say. Porn is a driver in making relationships worse, increasing the divorce risk.",https://www.npr.org/2017/10/09/556606108/research-explores-the-effect-pornography-has-on-long-term-relationships,https://www.npr.org/transcripts/556606108
"October 5, 2017 ",Classifying Attacks: Mental Illness Or Terrorism?," New research explores our tendency to label mass shooters as either mentally ill or as terrorists, based on whether they are Muslim or not.",https://www.npr.org/2017/10/05/555796306/classifying-attacks-mental-illness-or-terrorism,https://www.npr.org/transcripts/555796306
"October 2, 2017 ",Can A Child Be Raised Free Of Gender Stereotypes? This Family Tried ," When Jessica and Royce James learned that they were going to have a daughter, they decided to raise her in as gender-neutral a way as possible. It was harder than they could have imagined.",https://www.npr.org/2017/10/02/555180786/can-a-child-be-raised-free-of-gender-stereotypes-this-family-tried,https://www.npr.org/transcripts/555180786
